
5299,Asia,Vietnam,Cereal,Online,L,636381185,8189.0,205.7,117.11,1684477.3,959013.79,725463.51
5300,Europe,Kosovo,Fruits,Online,C,899868094,9821.0,9.33,6.92,91629.93,67961.32,23668.61
5301,Europe,Germany,Baby Food,Offline,L,361311852,9061.0,255.28,159.42,2313092.08,1444504.62,868587.46
5302,Europe,Hungary,Beverages,Online,L,930136287,6852.0,47.45,31.79,325127.4,217825.08,107302.32
5303,Central America and the Caribbean,Saint Lucia,Cereal,Online,L,536077725,6167.0,205.7,117.11,1268551.9,722217.37,546334.53
5304,Sub-Saharan Africa,Madagascar,Snacks,Online,M,779184997,7011.0,152.58,97.44,1069738.38,683151.84,386586.54
5305,Europe,Bulgaria,Cosmetics,Online,C,179819428,1420.0,437.2,263.33,620824.0,373928.6,246895.4
5306,Asia,Myanmar,Vegetables,Online,H,928654849,8461.0,154.06,90.93,1303501.66,769358.73,534142.93
5307,Sub-Saharan Africa,Togo,Baby Food,Offline,H,336677587,9234.0,255.28,159.42,2357255.52,1472084.28,885171.24
5308,Australia and Oceania,Australia,Vegetables,Online,C,285186469,1869.0,154.06,90.93,287938.14,169948.17,117989.97
5309,Middle East and North Africa,Morocco,Baby Food,Offline,M,475792825,6525.0,255.28,159.42,1665702.0,1040215.5,625486.5
5310,Middle East and North Africa,Qatar,Clothes,Offline,L,680420482,396.0,109.28,35.84,43274.88,14192.64,29082.24
5311,Europe,Bosnia and Herzegovina,Fruits,Online,H,291305768,2705.0,9.33,6.92,25237.65,18718.6,6519.05
5312,Middle East and North Africa,Iraq,Baby Food,Offline,L,570997512,9707.0,255.28,159.42,2478002.96,1547489.94,930513.02
5313,Europe,Russia,Personal Care,Online,L,602357041,9689.0,81.73,56.67,791881.97,549075.63,242806.34
5314,Middle East and North Africa,Lebanon,Meat,Online,M,438558185,7967.0,421.89,364.69,3361197.63,2905485.23,455712.4
5315,Europe,Albania,Snacks,Online,H,653087270,1891.0,152.58,97.44,288528.78,184259.04,104269.74
5316,Australia and Oceania,Samoa,Cereal,Offline,C,989743125,5840.0,205.7,117.11,1201288.0,683922.4,517365.6
5317,Europe,Slovenia,Fruits,Offline,M,812637078,6225.0,9.33,6.92,58079.25,43077.0,15002.25
5318,Europe,Macedonia,Personal Care,Online,L,456192958,6489.0,81.73,56.67,530345.97,367731.63,162614.34
5319,Middle East and North Africa,Lebanon,Cereal,Online,L,775147092,2105.0,205.7,117.11,432998.5,246516.55,186481.95
5320,Sub-Saharan Africa,Comoros,Household,Offline,M,894548308,5578.0,668.27,502.54,3727610.06,2803168.12,924441.94
5321,Sub-Saharan Africa,Cameroon,Cosmetics,Offline,H,459757936,1445.0,437.2,263.33,631754.0,380511.85,251242.15
5322,Europe,Albania,Meat,Offline,H,986449801,1272.0,421.89,364.69,536644.08,463885.68,72758.4
5323,Europe,Sweden,Cosmetics,Online,L,910610234,8659.0,437.2,263.33,3785714.8,2280174.47,1505540.33
5324,Sub-Saharan Africa,Liberia,Cereal,Offline,H,538538062,4235.0,205.7,117.11,871139.5,495960.85,375178.65
5325,Europe,Norway,Meat,Online,M,696844613,661.0,421.89,364.69,278869.29,241060.09,37809.2
5326,Middle East and North Africa,Israel,Fruits,Online,H,482453715,7630.0,9.33,6.92,71187.9,52799.6,18388.3
5327,Central America and the Caribbean,Cuba,Office Supplies,Offline,L,412601697,6866.0,651.21,524.96,4471207.86,3604375.36,866832.5
5328,Central America and the Caribbean,Nicaragua,Meat,Offline,M,174837386,7123.0,421.89,364.69,3005122.47,2597686.87,407435.6
5329,Middle East and North Africa,Kuwait,Personal Care,Offline,L,877022111,9187.0,81.73,56.67,750853.51,520627.29,230226.22
5330,North America,United States of America,Cereal,Offline,M,997329699,876.0,205.7,117.11,180193.2,102588.36,77604.84
5331,Sub-Saharan Africa,Rwanda,Snacks,Offline,M,434246480,2038.0,152.58,97.44,310958.04,198582.72,112375.32
5332,Central America and the Caribbean,Jamaica,Cereal,Online,C,956571280,9554.0,205.7,117.11,1965257.8,1118868.94,846388.86
5333,Europe,Czech Republic,Personal Care,Online,M,353415429,2334.0,81.73,56.67,190757.82,132267.78,58490.04
5334,Sub-Saharan Africa,Kenya,Vegetables,Online,H,984202754,6321.0,154.06,90.93,973813.26,574768.53,399044.73
5335,Sub-Saharan Africa,Central African Republic,Beverages,Offline,H,328669583,9488.0,47.45,31.79,450205.6,301623.52,148582.08
5336,Middle East and North Africa,Jordan,Cosmetics,Offline,C,436864745,6841.0,437.2,263.33,2990885.2,1801440.53,1189444.67
5337,Middle East and North Africa,Tunisia,Household,Offline,M,279149568,5415.0,668.27,502.54,3618682.05,2721254.1,897427.95
5338,Europe,Andorra,Cereal,Online,H,696197879,9278.0,205.7,117.11,1908484.6,1086546.58,821938.02
5339,North America,United States of America,Household,Offline,M,348996007,4529.0,668.27,502.54,3026594.83,2276003.66,750591.17
5340,Sub-Saharan Africa,Cote Hello,Beverages,Offline,L,668842780,4297.0,47.45,31.79,203892.65,136601.63,67291.02
5341,Europe,Iceland,Cosmetics,Online,C,907349526,3743.0,437.2,263.33,1636439.6,985644.19,650795.41
5342,Europe,Poland,Personal Care,Offline,C,386440074,5060.0,81.73,56.67,413553.8,286750.2,126803.6
5343,Sub-Saharan Africa,Madagascar,Vegetables,Offline,C,748350751,2472.0,154.06,90.93,380836.32,224778.96,156057.36
5344,Central America and the Caribbean,Saint Kitts and Nevis,Personal Care,Online,L,105630385,7233.0,81.73,56.67,591153.09,409894.11,181258.98
5345,Asia,Sri Lanka,Cosmetics,Offline,L,691140305,2630.0,437.2,263.33,1149836.0,692557.9,457278.1
5346,Sub-Saharan Africa,Comoros,Cosmetics,Offline,H,308054339,8980.0,437.2,263.33,3926056.0,2364703.4,1561352.6
5347,Sub-Saharan Africa,Senegal,Fruits,Offline,H,879858815,8631.0,9.33,6.92,80527.23,59726.52,20800.71
5348,Europe,Finland,Vegetables,Online,H,800352561,963.0,154.06,90.93,148359.78,87565.59,60794.19
5349,Sub-Saharan Africa,Sao Tome and Principe,Baby Food,Online,L,783646905,7388.0,255.28,159.42,1886008.64,1177794.96,708213.68
5350,Europe,Poland,Beverages,Offline,C,714165675,6348.0,47.45,31.79,301212.6,201802.92,99409.68
5351,Asia,Turkmenistan,Meat,Offline,H,996645200,8317.0,421.89,364.69,3508859.13,3033126.73,475732.4
5352,Middle East and North Africa,Saudi Arabia,Office Supplies,Offline,M,306134307,799.0,651.21,524.96,520316.79,419443.04,100873.75
5353,Asia,Brunei,Snacks,Offline,M,537994325,3331.0,152.58,97.44,508243.98,324572.64,183671.34
5354,Asia,Philippines,Cereal,Online,M,957899081,2480.0,205.7,117.11,510136.0,290432.8,219703.2
5355,Asia,India,Office Supplies,Online,M,451834905,6844.0,651.21,524.96,4456881.24,3592826.24,864055.0
5356,Sub-Saharan Africa,Cote Hello,Baby Food,Online,H,676100623,2054.0,255.28,159.42,524345.12,327448.68,196896.44
5357,Australia and Oceania,Vanuatu,Snacks,Offline,M,207307565,5770.0,152.58,97.44,880386.6,562228.8,318157.8
5358,Asia,Japan,Baby Food,Offline,H,392379558,2685.0,255.28,159.42,685426.8,428042.7,257384.1
5359,Australia and Oceania,Nauru,Cosmetics,Online,M,398552930,9524.0,437.2,263.33,4163892.8,2507954.92,1655937.88
5360,Middle East and North Africa,Pakistan,Office Supplies,Offline,L,363376510,39.0,651.21,524.96,25397.19,20473.44,4923.75
5361,Middle East and North Africa,Morocco,Vegetables,Offline,H,944711625,18.0,154.06,90.93,2773.08,1636.74,1136.34
5362,Sub-Saharan Africa,Cameroon,Household,Online,C,170732104,2279.0,668.27,502.54,1522987.33,1145288.66,377698.67
5363,Europe,Croatia,Beverages,Offline,L,189924275,1668.0,47.45,31.79,79146.6,53025.72,26120.88
5364,Asia,Thailand,Clothes,Offline,L,521086966,68.0,109.28,35.84,7431.04,2437.12,4993.92
5365,Asia,Kyrgyzstan,Meat,Online,M,303331506,1388.0,421.89,364.69,585583.32,506189.72,79393.6
5366,Europe,Poland,Meat,Online,H,546081721,6571.0,421.89,364.69,2772239.19,2396377.99,375861.2
5367,Europe,Switzerland,Baby Food,Online,C,979073941,8591.0,255.28,159.42,2193110.48,1369577.22,823533.26
5368,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline,L,502356994,7453.0,154.06,90.93,1148209.18,677701.29,470507.89
5369,Australia and Oceania,New Zealand,Meat,Online,H,336292207,5192.0,421.89,364.69,2190452.88,1893470.48,296982.4
5370,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,H,871553409,876.0,81.73,56.67,71595.48,49642.92,21952.56
5371,Australia and Oceania,New Zealand,Personal Care,Offline,H,319126927,5604.0,81.73,56.67,458014.92,317578.68,140436.24
5372,Sub-Saharan Africa,Liberia,Vegetables,Online,H,560311591,7506.0,154.06,90.93,1156374.36,682520.58,473853.78
5373,Europe,Bosnia and Herzegovina,Personal Care,Offline,L,396718728,6742.0,81.73,56.67,551023.66,382069.14,168954.52
5374,Australia and Oceania,Marshall Islands,Fruits,Online,H,500272166,506.0,9.33,6.92,4720.98,3501.52,1219.46
5375,Asia,South Korea,Snacks,Online,L,263208234,8020.0,152.58,97.44,1223691.6,781468.8,442222.8
5376,Europe,Hungary,Beverages,Offline,M,948075759,5540.0,47.45,31.79,262873.0,176116.6,86756.4
5377,Europe,Sweden,Cereal,Offline,L,737736070,1352.0,205.7,117.11,278106.4,158332.72,119773.68
5378,Europe,Slovakia,Household,Offline,L,585362994,773.0,668.27,502.54,516572.71,388463.42,128109.29
5379,Middle East and North Africa,Morocco,Baby Food,Offline,M,164442861,1152.0,255.28,159.42,294082.56,183651.84,110430.72
5380,Australia and Oceania,Samoa,Office Supplies,Online,M,118774497,6868.0,651.21,524.96,4472510.28,3605425.28,867085.0
5381,Australia and Oceania,Papua New Guinea,Baby Food,Online,M,712469232,4333.0,255.28,159.42,1106128.24,690766.86,415361.38
5382,Sub-Saharan Africa,Ghana,Baby Food,Offline,C,479950892,6989.0,255.28,159.42,1784151.92,1114186.38,669965.54
5383,Sub-Saharan Africa,Niger,Vegetables,Online,H,275955808,311.0,154.06,90.93,47912.66,28279.23,19633.43
5384,Asia,India,Baby Food,Offline,M,125532805,6802.0,255.28,159.42,1736414.56,1084374.84,652039.72
5385,Asia,Philippines,Clothes,Online,C,574043214,998.0,109.28,35.84,109061.44,35768.32,73293.12
5386,Middle East and North Africa,Jordan,Personal Care,Online,H,437160861,4468.0,81.73,56.67,365169.64,253201.56,111968.08
5387,Europe,Czech Republic,Baby Food,Offline,H,850872075,810.0,255.28,159.42,206776.8,129130.2,77646.6
5388,Australia and Oceania,East Timor,Snacks,Offline,H,321475684,654.0,152.58,97.44,99787.32,63725.76,36061.56
5389,Europe,Bosnia and Herzegovina,Office Supplies,Offline,C,575583016,6660.0,651.21,524.96,4337058.6,3496233.6,840825.0
5390,Middle East and North Africa,Bahrain,Meat,Offline,M,710117900,8522.0,421.89,364.69,3595346.58,3107888.18,487458.4
5391,Asia,Nepal,Fruits,Offline,L,342316663,7962.0,9.33,6.92,74285.46,55097.04,19188.42
5392,Asia,Maldives,Cosmetics,Offline,C,959728133,3737.0,437.2,263.33,1633816.4,984064.21,649752.19
5393,Australia and Oceania,Tuvalu,Vegetables,Offline,C,970213639,6631.0,154.06,90.93,1021571.86,602956.83,418615.03
5394,Asia,Philippines,Cereal,Offline,M,651947009,4463.0,205.7,117.11,918039.1,522661.93,395377.17
5395,North America,United States of America,Vegetables,Offline,H,803414571,7080.0,154.06,90.93,1090744.8,643784.4,446960.4
5396,Sub-Saharan Africa,Tanzania,Fruits,Offline,M,493415153,1363.0,9.33,6.92,12716.79,9431.96,3284.83
5397,Central America and the Caribbean,Barbados,Household,Offline,L,211060082,6223.0,668.27,502.54,4158644.21,3127306.42,1031337.79
5398,Europe,Kosovo,Meat,Offline,H,515773189,7603.0,421.89,364.69,3207629.67,2772738.07,434891.6
5399,Asia,Nepal,Office Supplies,Offline,H,687290799,3475.0,651.21,524.96,2262954.75,1824236.0,438718.75
5400,Sub-Saharan Africa,Guinea-Bissau,Fruits,Online,C,975661742,8846.0,9.33,6.92,82533.18,61214.32,21318.86
5401,Europe,Monaco,Personal Care,Online,H,351247346,750.0,81.73,56.67,61297.5,42502.5,18795.0
5402,Europe,Portugal,Beverages,Offline,H,554721438,3256.0,47.45,31.79,154497.2,103508.24,50988.96
5403,Asia,Turkmenistan,Clothes,Online,M,247070348,2461.0,109.28,35.84,268938.08,88202.24,180735.84
5404,Asia,Thailand,Meat,Online,M,859592902,1497.0,421.89,364.69,631569.33,545940.93,85628.4
5405,Australia and Oceania,Vanuatu,Vegetables,Online,L,743900430,5523.0,154.06,90.93,850873.38,502206.39,348666.99
5406,Sub-Saharan Africa,Central African Republic,Household,Online,C,121916759,6733.0,668.27,502.54,4499461.91,3383601.82,1115860.09
5407,Asia,Maldives,Personal Care,Online,C,635878217,9350.0,81.73,56.67,764175.5,529864.5,234311.0
5408,Europe,Germany,Cereal,Offline,C,398333632,4629.0,205.7,117.11,952185.3,542102.19,410083.11
5409,Sub-Saharan Africa,Botswana,Cosmetics,Online,H,742144334,5855.0,437.2,263.33,2559806.0,1541797.15,1018008.85
5410,Europe,Vatican City,Beverages,Online,C,370484149,3348.0,47.45,31.79,158862.6,106432.92,52429.68
5411,Europe,Denmark,Baby Food,Offline,H,306839406,9454.0,255.28,159.42,2413417.12,1507156.68,906260.44
5412,Sub-Saharan Africa,South Sudan,Fruits,Online,L,745008933,3554.0,9.33,6.92,33158.82,24593.68,8565.14
5413,Sub-Saharan Africa,Senegal,Vegetables,Online,M,599104058,7059.0,154.06,90.93,1087509.54,641874.87,445634.67
5414,Europe,Estonia,Beverages,Offline,C,653548610,8412.0,47.45,31.79,399149.4,267417.48,131731.92
5415,Europe,Belarus,Vegetables,Online,L,413078916,8086.0,154.06,90.93,1245729.16,735259.98,510469.18
5416,Asia,Myanmar,Vegetables,Online,H,352743804,3585.0,154.06,90.93,552305.1,325984.05,226321.05
5417,Australia and Oceania,New Zealand,Baby Food,Online,L,567904603,4447.0,255.28,159.42,1135230.16,708940.74,426289.42
5418,North America,United States of America,Snacks,Online,C,324235141,7238.0,152.58,97.44,1104374.04,705270.72,399103.32
5419,Europe,Italy,Snacks,Online,M,307721745,558.0,152.58,97.44,85139.64,54371.52,30768.12
5420,Europe,Kosovo,Office Supplies,Online,C,374663245,35.0,651.21,524.96,22792.35,18373.6,4418.75
5421,Europe,Ireland,Vegetables,Offline,C,901670968,3331.0,154.06,90.93,513173.86,302887.83,210286.03
5422,Central America and the Caribbean,Antigua and Barbuda,Snacks,Online,H,535668742,5139.0,152.58,97.44,784108.62,500744.16,283364.46
5423,Asia,Bangladesh,Household,Offline,C,243892896,2183.0,668.27,502.54,1458833.41,1097044.82,361788.59
5424,Middle East and North Africa,Lebanon,Clothes,Offline,C,163892257,8216.0,109.28,35.84,897844.48,294461.44,603383.04
5425,North America,Greenland,Household,Offline,H,953528153,9025.0,668.27,502.54,6031136.75,4535423.5,1495713.25
5426,Sub-Saharan Africa,Guinea,Fruits,Online,M,640974414,7428.0,9.33,6.92,69303.24,51401.76,17901.48
5427,North America,United States of America,Baby Food,Offline,C,474717366,8273.0,255.28,159.42,2111931.44,1318881.66,793049.78
5428,Australia and Oceania,East Timor,Meat,Online,C,873555839,3440.0,421.89,364.69,1451301.6,1254533.6,196768.0
5429,Sub-Saharan Africa,Niger,Cereal,Online,M,976601159,6840.0,205.7,117.11,1406988.0,801032.4,605955.6
5430,Central America and the Caribbean,El Salvador,Fruits,Offline,C,893277156,9416.0,9.33,6.92,87851.28,65158.72,22692.56
5431,Europe,Montenegro,Cosmetics,Offline,L,353320157,4141.0,437.2,263.33,1810445.2,1090449.53,719995.67
5432,Australia and Oceania,Palau,Baby Food,Offline,H,956778991,1020.0,255.28,159.42,260385.6,162608.4,97777.2
5433,Sub-Saharan Africa,Botswana,Baby Food,Offline,L,324014985,2089.0,255.28,159.42,533279.92,333028.38,200251.54
5434,Europe,Norway,Cereal,Offline,L,645701968,6416.0,205.7,117.11,1319771.2,751377.76,568393.44
5435,Asia,Maldives,Fruits,Offline,L,132826268,5099.0,9.33,6.92,47573.67,35285.08,12288.59
5436,Sub-Saharan Africa,Cote Hello,Meat,Offline,L,666686713,6269.0,421.89,364.69,2644828.41,2286241.61,358586.8
5437,Europe,Poland,Office Supplies,Online,H,148894631,85.0,651.21,524.96,55352.85,44621.6,10731.25
5438,Sub-Saharan Africa,Democratic Republic of the Congo,Beverages,Online,L,151373851,3741.0,47.45,31.79,177510.45,118926.39,58584.06
5439,Sub-Saharan Africa,Sierra Leone,Personal Care,Offline,L,966360700,6461.0,81.73,56.67,528057.53,366144.87,161912.66
5440,Central America and the Caribbean,Honduras,Baby Food,Online,M,256404006,4498.0,255.28,159.42,1148249.44,717071.16,431178.28
5441,Central America and the Caribbean,Grenada,Household,Online,C,704365098,6140.0,668.27,502.54,4103177.8,3085595.6,1017582.2
5442,Sub-Saharan Africa,Namibia,Baby Food,Online,C,563417804,6703.0,255.28,159.42,1711141.84,1068592.26,642549.58
5443,Middle East and North Africa,Morocco,Vegetables,Offline,H,407048451,3537.0,154.06,90.93,544910.22,321619.41,223290.81
5444,Asia,Japan,Beverages,Offline,M,879055869,1021.0,47.45,31.79,48446.45,32457.59,15988.86
5445,Europe,Sweden,Baby Food,Online,L,443551385,5566.0,255.28,159.42,1420888.48,887331.72,533556.76
5446,Middle East and North Africa,Iran,Personal Care,Online,L,334958827,615.0,81.73,56.67,50263.95,34852.05,15411.9
5447,Europe,Vatican City,Clothes,Offline,H,508014523,1642.0,109.28,35.84,179437.76,58849.28,120588.48
5448,Europe,Lithuania,Office Supplies,Online,C,987767302,1150.0,651.21,524.96,748891.5,603704.0,145187.5
5449,Central America and the Caribbean,Costa Rica,Meat,Offline,L,519578492,3677.0,421.89,364.69,1551289.53,1340965.13,210324.4
5450,Middle East and North Africa,Egypt,Snacks,Offline,M,619121921,789.0,152.58,97.44,120385.62,76880.16,43505.46
5451,Middle East and North Africa,Libya,Baby Food,Offline,H,622383916,6086.0,255.28,159.42,1553634.08,970230.12,583403.96
5452,Asia,Thailand,Clothes,Offline,L,835663306,197.0,109.28,35.84,21528.16,7060.48,14467.68
5453,Middle East and North Africa,Pakistan,Personal Care,Online,C,285571420,5784.0,81.73,56.67,472726.32,327779.28,144947.04
5454,Middle East and North Africa,Libya,Baby Food,Online,C,769032084,2538.0,255.28,159.42,647900.64,404607.96,243292.68
5455,Sub-Saharan Africa,Botswana,Vegetables,Offline,L,103281629,2184.0,154.06,90.93,336467.04,198591.12,137875.92
5456,Central America and the Caribbean,El Salvador,Cereal,Online,L,675868880,3476.0,205.7,117.11,715013.2,407074.36,307938.84
5457,Sub-Saharan Africa,Sao Tome and Principe,Fruits,Offline,M,894655168,7200.0,9.33,6.92,67176.0,49824.0,17352.0
5458,Sub-Saharan Africa,Comoros,Fruits,Online,M,137814319,1174.0,9.33,6.92,10953.42,8124.08,2829.34
5459,Europe,Croatia,Baby Food,Offline,H,103832662,5247.0,255.28,159.42,1339454.16,836476.74,502977.42
5460,Middle East and North Africa,Pakistan,Personal Care,Offline,H,761509025,6298.0,81.73,56.67,514735.54,356907.66,157827.88
5461,Sub-Saharan Africa,Sierra Leone,Beverages,Online,M,799954736,3238.0,47.45,31.79,153643.1,102936.02,50707.08
5462,Asia,Malaysia,Snacks,Offline,L,778593623,2010.0,152.58,97.44,306685.8,195854.4,110831.4
5463,Central America and the Caribbean,Antigua and Barbuda,Cosmetics,Offline,M,877162015,588.0,437.2,263.33,257073.6,154838.04,102235.56
5464,Europe,Malta,Personal Care,Online,H,445708739,3975.0,81.73,56.67,324876.75,225263.25,99613.5
5465,Sub-Saharan Africa,Botswana,Household,Offline,M,254595124,9210.0,668.27,502.54,6154766.7,4628393.4,1526373.3
5466,Sub-Saharan Africa,Chad,Baby Food,Online,H,244494998,358.0,255.28,159.42,91390.24,57072.36,34317.88
5467,Sub-Saharan Africa,Lesotho,Cereal,Online,M,876394689,3519.0,205.7,117.11,723858.3,412110.09,311748.21
5468,Central America and the Caribbean,Dominican Republic,Fruits,Online,L,881593024,1822.0,9.33,6.92,16999.26,12608.24,4391.02
5469,Sub-Saharan Africa,Burundi,Clothes,Online,C,411701333,428.0,109.28,35.84,46771.84,15339.52,31432.32
5470,Asia,Brunei,Baby Food,Online,M,588643443,1531.0,255.28,159.42,390833.68,244072.02,146761.66
5471,Europe,Macedonia,Beverages,Offline,M,354655683,9353.0,47.45,31.79,443799.85,297331.87,146467.98
5472,Asia,Uzbekistan,Clothes,Offline,L,522286880,5149.0,109.28,35.84,562682.72,184540.16,378142.56
5473,Europe,Belarus,Office Supplies,Offline,C,624398362,2206.0,651.21,524.96,1436569.26,1158061.76,278507.5
5474,Europe,Liechtenstein,Beverages,Online,C,264163959,840.0,47.45,31.79,39858.0,26703.6,13154.4
5475,Sub-Saharan Africa,Seychelles,Beverages,Offline,M,465069997,3402.0,47.45,31.79,161424.9,108149.58,53275.32
5476,Europe,Russia,Office Supplies,Offline,H,520915305,9270.0,651.21,524.96,6036716.7,4866379.2,1170337.5
5477,Australia and Oceania,Australia,Beverages,Offline,H,245811212,9855.0,47.45,31.79,467619.75,313290.45,154329.3
5478,Europe,Armenia,Cereal,Online,H,424181544,3600.0,205.7,117.11,740520.0,421596.0,318924.0
5479,Europe,United Kingdom,Office Supplies,Online,H,560762631,979.0,651.21,524.96,637534.59,513935.84,123598.75
5480,Australia and Oceania,Vanuatu,Office Supplies,Offline,H,230603301,9496.0,651.21,524.96,6183890.16,4985020.16,1198870.0
5481,Australia and Oceania,Palau,Vegetables,Online,H,429064881,8688.0,154.06,90.93,1338473.28,789999.84,548473.44
5482,Asia,South Korea,Household,Offline,C,421821200,5122.0,668.27,502.54,3422878.94,2574009.88,848869.06
5483,Sub-Saharan Africa,Malawi,Office Supplies,Online,C,894858586,7396.0,651.21,524.96,4816349.16,3882604.16,933745.0
5484,Asia,Tajikistan,Beverages,Offline,C,804475867,1141.0,47.45,31.79,54140.45,36272.39,17868.06
5485,Sub-Saharan Africa,Niger,Baby Food,Offline,M,527284371,4018.0,255.28,159.42,1025715.04,640549.56,385165.48
5486,Asia,Turkmenistan,Beverages,Offline,M,510207927,718.0,47.45,31.79,34069.1,22825.22,11243.88
5487,Asia,Sri Lanka,Vegetables,Offline,C,820482861,7967.0,154.06,90.93,1227396.02,724439.31,502956.71
5488,Middle East and North Africa,Tunisia,Cosmetics,Online,M,695658004,9517.0,437.2,263.33,4160832.4,2506111.61,1654720.79
5489,Australia and Oceania,Fiji,Cosmetics,Offline,H,793594682,1157.0,437.2,263.33,505840.4,304672.81,201167.59
5490,Sub-Saharan Africa,Zambia,Baby Food,Online,M,942466723,5702.0,255.28,159.42,1455606.56,909012.84,546593.72
5491,Sub-Saharan Africa,Sao Tome and Principe,Fruits,Offline,L,590760457,8002.0,9.33,6.92,74658.66,55373.84,19284.82
5492,Sub-Saharan Africa,Liberia,Office Supplies,Offline,M,157274711,9937.0,651.21,524.96,6471073.77,5216527.52,1254546.25
5493,Sub-Saharan Africa,Benin,Beverages,Offline,L,581120812,5417.0,47.45,31.79,257036.65,172206.43,84830.22
5494,Sub-Saharan Africa,Mali,Fruits,Offline,H,171722590,5385.0,9.33,6.92,50242.05,37264.2,12977.85
5495,Europe,Moldova,Office Supplies,Offline,L,458816373,2815.0,651.21,524.96,1833156.15,1477762.4,355393.75
5496,Asia,Vietnam,Beverages,Offline,H,342450988,7712.0,47.45,31.79,365934.4,245164.48,120769.92
5497,Europe,Netherlands,Household,Offline,L,142987763,2112.0,668.27,502.54,1411386.24,1061364.48,350021.76
5498,Middle East and North Africa,Pakistan,Clothes,Offline,L,251100528,5081.0,109.28,35.84,555251.68,182103.04,373148.64
5499,Middle East and North Africa,Turkey,Cosmetics,Online,L,677775609,7719.0,437.2,263.33,3374746.8,2032644.27,1342102.53
5500,Sub-Saharan Africa,Democratic Republic of the Congo,Snacks,Offline,M,604311835,8156.0,152.58,97.44,1244442.48,794720.64,449721.84
5501,Sub-Saharan Africa,Botswana,Office Supplies,Online,H,632320535,6553.0,651.21,524.96,4267379.13,3440062.88,827316.25
5502,Central America and the Caribbean,Barbados,Snacks,Online,L,533725535,101.0,152.58,97.44,15410.58,9841.44,5569.14
5503,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,L,600763165,8026.0,81.73,56.67,655964.98,454833.42,201131.56
5504,Australia and Oceania,East Timor,Vegetables,Offline,L,295982253,6581.0,154.06,90.93,1013868.86,598410.33,415458.53
5505,Sub-Saharan Africa,The Gambia,Meat,Offline,M,502244126,4053.0,421.89,364.69,1709920.17,1478088.57,231831.6
5506,Middle East and North Africa,Somalia,Personal Care,Offline,L,372722613,5759.0,81.73,56.67,470683.07,326362.53,144320.54
5507,Europe,Andorra,Snacks,Offline,C,480904042,9048.0,152.58,97.44,1380543.84,881637.12,498906.72
5508,Middle East and North Africa,Egypt,Household,Offline,L,570587241,8299.0,668.27,502.54,5545972.73,4170579.46,1375393.27
5509,Asia,Singapore,Cereal,Offline,H,905883538,9925.0,205.7,117.11,2041572.5,1162316.75,879255.75
5510,Central America and the Caribbean,Saint Vincent and the Grenadines,Vegetables,Offline,L,921216762,7366.0,154.06,90.93,1134805.96,669790.38,465015.58
5511,Europe,Armenia,Vegetables,Online,M,571323239,6097.0,154.06,90.93,939303.82,554400.21,384903.61
5512,Sub-Saharan Africa,Senegal,Cosmetics,Online,M,781251800,8623.0,437.2,263.33,3769975.6,2270694.59,1499281.01
5513,Asia,Taiwan,Meat,Offline,C,296363770,9480.0,421.89,364.69,3999517.2,3457261.2,542256.0
5514,Middle East and North Africa,Libya,Vegetables,Online,H,632332980,236.0,154.06,90.93,36358.16,21459.48,14898.68
5515,Middle East and North Africa,Azerbaijan,Cosmetics,Offline,H,225145757,4487.0,437.2,263.33,1961716.4,1181561.71,780154.69
5516,Europe,Italy,Snacks,Online,H,281100928,2866.0,152.58,97.44,437294.28,279263.04,158031.24
5517,Middle East and North Africa,Libya,Snacks,Online,H,726809823,8033.0,152.58,97.44,1225675.14,782735.52,442939.62
5518,Europe,Croatia,Household,Online,L,659196269,9680.0,668.27,502.54,6468853.6,4864587.2,1604266.4
5519,Europe,Bulgaria,Personal Care,Offline,H,595496594,9530.0,81.73,56.67,778886.9,540065.1,238821.8
5520,Middle East and North Africa,Egypt,Cosmetics,Offline,C,223259627,6340.0,437.2,263.33,2771848.0,1669512.2,1102335.8
5521,Sub-Saharan Africa,Guinea-Bissau,Vegetables,Online,H,650346696,894.0,154.06,90.93,137729.64,81291.42,56438.22
5522,Europe,Ireland,Personal Care,Offline,H,354931628,1011.0,81.73,56.67,82629.03,57293.37,25335.66
5523,Middle East and North Africa,Afghanistan,Snacks,Online,M,135500752,6539.0,152.58,97.44,997720.62,637160.16,360560.46
5524,Central America and the Caribbean,Honduras,Cereal,Online,H,860852897,4357.0,205.7,117.11,896234.9,510248.27,385986.63
5525,Middle East and North Africa,Qatar,Vegetables,Offline,H,320099389,3377.0,154.06,90.93,520260.62,307070.61,213190.01
5526,Sub-Saharan Africa,Mali,Office Supplies,Offline,M,872664058,9542.0,651.21,524.96,6213845.82,5009168.32,1204677.5
5527,Asia,Malaysia,Cereal,Offline,H,898283231,825.0,205.7,117.11,169702.5,96615.75,73086.75
5528,Asia,Turkmenistan,Cereal,Online,L,647005736,2230.0,205.7,117.11,458711.0,261155.3,197555.7
5529,Australia and Oceania,Solomon Islands,Beverages,Online,C,889192903,795.0,47.45,31.79,37722.75,25273.05,12449.7
5530,Asia,Bhutan,Fruits,Online,L,665518558,585.0,9.33,6.92,5458.05,4048.2,1409.85
